Finish	Finish (group)	Item Number	Model	Week ID	Week Number ID	In-Stock %	Inventory On Hand ($)	Item Number ID	Number of Records	Sales ($)
bronze	Finish Group	16454	8621	22-09-2017	33	0.981695659	2098.776	86215	1	2813.65
bronze	Finish Group	16454	8621	29-09-2017	34	0.982356161	2139.156	86215	1	3002.75
bronze	Finish Group	16454	8621	06-10-2017	35	0.986885318	2118.974	86215	1	3180.37
bronze	Finish Group	16454	8621	13-10-2017	36	0.98386588	2072.34	86215	1	3243.74
bronze	Finish Group	16454	8621	20-10-2017	37	0.979808511	2026.28	86215	1	2997.25
bronze	Finish Group	16454	8621	27-10-2017	38	0.978298792	1985.627	86215	1	2979.42
bronze	Finish Group	16454	8621	03-11-2017	39	0.977546051	1925.06	86215	1	2867.09
bronze	Finish Group	16454	8621	10-11-2017	40	0.971523867	1952.995	86215	1	3108.73
bronze	Finish Group	16454	8621	17-11-2017	41	0.973603338	2000.624	86215	1	3340.59
bronze	Finish Group	16454	8621	24-11-2017	42	0.976725463	2037.365	86215	1	3568.3
bronze	Finish Group	16454	8621	01-12-2017	43	0.977290861	2105.793	86215	1	2810.18
bronze	Finish Group	16454	8621	08-12-2017	44	0.980505803	2093.038	86215	1	2990.02
bronze	Finish Group	16454	8621	15-12-2017	45	0.987576301	2125.806	86215	1	2598.2
bronze	Finish Group	16454	8621	22-12-2017	46	0.985602355	2107.222	86215	1	2716.62
bronze	Finish Group	16454	8621	29-12-2017	47	0.981273351	2116.271	86215	1	2550.15
bronze	Finish Group	16454	8621	05-01-2018	48	0.976285585	2053.173	86215	1	2668.32
bronze	Finish Group	16454	8621	12-01-2018	49	0.977226673	2080.191	86215	1	2382.34
bronze	Finish Group	16454	8621	19-01-2018	50	0.972521233	2060.618	86215	1	2694.4
bronze	Finish Group	16454	8621	26-01-2018	51	0.97045084	2028.332	86215	1	2834.06
bronze	Finish Group	16454	8621	02-02-2018	52	0.965839509	2030.87	86215	1	2352.24
bronze	Finish Group	16454	8621	09-02-2018	1	0.965463074	2021.081	86215	1	2473.53
bronze	Finish Group	16454	8621	16-02-2018	2	0.96341334	2024.586	86215	1	2377.19
bronze	Finish Group	16454	8621	23-02-2018	3	0.961912032	1989.958	86215	1	2770.62
bronze	Finish Group	16454	8621	02-03-2018	4	0.95720969	1949.346	86215	1	2687.88
bronze	Finish Group	16454	8621	09-03-2018	5	0.950720458	1935.513	86215	1	2489.57
bronze	Finish Group	16454	8621	16-03-2018	6	0.940187213	1852.413	86215	1	3097.64
bronze	Finish Group	16454	8621	23-03-2018	7	0.93520273	1814.589	86215	1	2167.02
bronze	Finish Group	16454	8621	30-03-2018	8	0.924199251	1751.765	86215	1	2628.32
bronze	Finish Group	16454	8621	06-04-2018	9	0.911596975	1693.178	86215	1	2553.57
bronze	Finish Group	16454	8621	13-04-2018	10	0.897960184	1621.081	86215	1	2658.05
bronze	Finish Group	16454	8621	20-04-2018	11	0.879997238	1554.626	86215	1	2494.66
bronze	Finish Group	16454	8621	27-04-2018	12	0.8667989	1521.156	86215	1	2423.12
bronze	Finish Group	16454	8621	04-05-2018	13	1.000001	1432.291	86215	1	2440.58
bronze	Finish Group	16454	8621	11-05-2018	14	1.000001	1377.182	86215	1	2293.53
bronze	Finish Group	16454	8621	18-05-2018	15	1.000001	1324.549	86215	1	2242.6
bronze	Finish Group	16454	8621	25-05-2018	16	1.000001	1262.717	86215	1	2334.11
bronze	Finish Group	16454	8621	01-06-2018	17	1.000001	1208.786	86215	1	2257.94
bronze	Finish Group	16454	8621	08-06-2018	18	1.000001	1154.174	86215	1	2358.72
bronze	Finish Group	16454	8621	15-06-2018	19	1.000001	1094.583	86215	1	2144.29
bronze	Finish Group	16454	8621	22-06-2018	20	1.000001	1048.933	86215	1	1895.22
bronze	Finish Group	16454	8621	29-06-2018	21	1.000001	1006.155	86215	1	2189.38
bronze	Finish Group	16454	8621	06-07-2018	22	0.642858143	950.129	86215	1	2295.19
bronze	Finish Group	16454	8621	13-07-2018	23	0.500001	899.174	86215	1	2054.84
bronze	Finish Group	16454	8621	20-07-2018	24	0.500001	861.695	86215	1	1871.55
bronze	Finish Group	16454	8621	27-07-2018	25	0.500001	831.026	86215	1	1829.41
bronze	Finish Group	16454	8621	03-08-2018	26	0.500001	787.532	86215	1	1993.95
bronze	Finish Group	16454	8625	10-02-2017	1	0.979498354	2652.014	86253	1	1986.81
bronze	Finish Group	16454	8625	17-02-2017	2	0.978553532	2753.898	86253	1	2039.67
bronze	Finish Group	16454	8625	24-02-2017	3	0.979120426	2810.746	86253	1	1881.12
bronze	Finish Group	16454	8625	03-03-2017	4	0.981482481	2850.009	86253	1	2451.5
bronze	Finish Group	16454	8625	10-03-2017	5	0.984127984	2788.682	86253	1	2211.88
bronze	Finish Group	16454	8625	17-03-2017	6	0.985072807	2776.476	86253	1	2314.63
bronze	Finish Group	16454	8625	24-03-2017	7	0.983567301	2770.485	86253	1	1909.71
bronze	Finish Group	16454	8625	31-03-2017	8	0.981117042	2710.127	86253	1	1902.86
bronze	Finish Group	16454	8625	07-04-2017	9	0.975546274	2663.054	86253	1	2539.83
bronze	Finish Group	16454	8625	14-04-2017	10	0.974602076	2618.053	86253	1	2057.34
bronze	Finish Group	16454	8625	21-04-2017	11	0.970542025	2634.199	86253	1	2066.65
bronze	Finish Group	16454	8625	28-04-2017	12	0.975735114	2585.285	86253	1	2330.87
bronze	Finish Group	16454	8625	05-05-2017	13	0.976584892	2582.635	86253	1	2054.34
bronze	Finish Group	16454	8625	12-05-2017	14	0.975640694	2576.233	86253	1	2076.35
bronze	Finish Group	16454	8625	19-05-2017	15	0.974129977	2565.829	86253	1	2136.96
bronze	Finish Group	16454	8625	26-05-2017	16	0.969597827	2597.453	86253	1	2381.89
bronze	Finish Group	16454	8625	02-06-2017	17	0.97290252	2671.558	86253	1	2354.43
bronze	Finish Group	16454	8625	09-06-2017	18	0.9818724	2757.067	86253	1	2129.16
bronze	Finish Group	16454	8625	16-06-2017	19	0.977812349	2725.115	86253	1	2598.94
bronze	Finish Group	16454	8625	23-06-2017	20	0.973955893	2699.92	86253	1	2197.03
bronze	Finish Group	16454	8625	30-06-2017	21	0.98131823	2720.256	86253	1	2024.88
bronze	Finish Group	16454	8625	07-07-2017	22	0.98386588	2663.538	86253	1	2523.29
bronze	Finish Group	16454	8625	14-07-2017	23	0.982544876	2707.698	86253	1	2176.77
bronze	Finish Group	16454	8625	21-07-2017	24	0.984148952	2751.553	86253	1	2310.76
bronze	Finish Group	16454	8625	28-07-2017	25	0.986319173	2766.223	86253	1	2205.17
bronze	Finish Group	16454	8625	04-08-2017	26	0.985469956	2708.602	86253	1	2426.38
bronze	Finish Group	16454	8625	11-08-2017	27	0.982733591	2737.571	86253	1	2500.35
bronze	Finish Group	16454	8625	18-08-2017	28	0.979431081	2711.393	86253	1	2286
bronze	Finish Group	16454	8625	25-08-2017	29	0.97726086	2637.091	86253	1	2234.96
bronze	Finish Group	16454	8625	01-09-2017	30	0.977732647	2747.698	86253	1	1941.73
bronze	Finish Group	16454	8625	08-09-2017	31	0.985092527	2678.894	86253	1	2552.71
bronze	Finish Group	16454	8625	15-09-2017	32	0.988300679	2637.649	86253	1	2199.16
bronze	Finish Group	16454	8625	22-09-2017	33	0.978959294	2606.594	86253	1	1958.45
bronze	Finish Group	16454	8625	29-09-2017	34	0.972165559	2628.312	86253	1	2015.07
bronze	Finish Group	16454	8625	06-10-2017	35	0.973863993	2559.174	86253	1	2260.72
bronze	Finish Group	16454	8625	13-10-2017	36	0.968774585	2530.469	86253	1	2383.06
bronze	Finish Group	16454	8625	20-10-2017	37	0.968695012	2512.053	86253	1	2345.86
bronze	Finish Group	16454	8625	27-10-2017	38	0.967940651	2462.238	86253	1	2132.65
bronze	Finish Group	16454	8625	03-11-2017	39	0.964546026	2428.455	86253	1	1997.94
bronze	Finish Group	16454	8625	10-11-2017	40	0.963037304	2445.783	86253	1	2275.16
bronze	Finish Group	16454	8625	17-11-2017	41	0.966909645	2503.931	86253	1	2222.56
bronze	Finish Group	16454	8625	24-11-2017	42	0.969375293	2515.134	86253	1	2631.12
bronze	Finish Group	16454	8625	01-12-2017	43	0.976160065	2529.271	86253	1	1961.65
bronze	Finish Group	16454	8625	08-12-2017	44	0.979093108	2524.945	86253	1	2261.62
bronze	Finish Group	16454	8625	15-12-2017	45	0.981175699	2553.444	86253	1	1815.25
bronze	Finish Group	16454	8625	22-12-2017	46	0.98212033	2538.131	86253	1	1862.05
bronze	Finish Group	16454	8625	29-12-2017	47	0.980144045	2587.403	86253	1	1658.14
bronze	Finish Group	16454	8625	05-01-2018	48	0.978826522	2555.02	86253	1	1720.33
bronze	Finish Group	16454	8625	12-01-2018	49	0.97666202	2567.643	86253	1	1823.89
bronze	Finish Group	16454	8625	19-01-2018	50	0.977132564	2571.51	86253	1	1743.26
bronze	Finish Group	16454	8625	26-01-2018	51	0.97045084	2567.393	86253	1	1433.73
bronze	Finish Group	16454	8625	02-02-2018	52	0.970733166	2558.579	86253	1	1798.29
bronze	Finish Group	16454	8625	09-02-2018	1	0.971486037	2540.53	86253	1	1876.3
bronze	Finish Group	16454	8625	16-02-2018	2	0.974794078	2530.803	86253	1	1796.45
bronze	Finish Group	16454	8625	23-02-2018	3	0.974420261	2503.51	86253	1	1760.71
bronze	Finish Group	16454	8625	02-03-2018	4	0.971598856	2444.257	86253	1	1784.39
bronze	Finish Group	16454	8625	09-03-2018	5	0.960595376	2575.888	86253	1	1846.07
bronze	Finish Group	16454	8625	16-03-2018	6	0.945077648	2510.457	86253	1	1987.99
bronze	Finish Group	16454	8625	23-03-2018	7	0.928995639	2451.963	86253	1	2030.57
bronze	Finish Group	16454	8625	30-03-2018	8	0.915170755	2393.533	86253	1	2073.87
bronze	Finish Group	16454	8625	06-04-2018	9	0.903320853	2333.208	86253	1	1710.05
bronze	Finish Group	16454	8625	13-04-2018	10	0.891470952	2267.227	86253	1	1912.67
bronze	Finish Group	16454	8625	20-04-2018	11	0.878774629	2200.995	86253	1	1741.61
bronze	Finish Group	16454	8625	27-04-2018	12	0.869751656	2150.476	86253	1	1723
bronze	Finish Group	16454	8625	04-05-2018	13	0.928572429	2090.815	86253	1	2018.72
bronze	Finish Group	16454	8625	11-05-2018	14	0.500001	2036.036	86253	1	1960.93
bronze	Finish Group	16454	8625	18-05-2018	15	0.500001	1961.832	86253	1	1614.24
bronze	Finish Group	16454	8625	25-05-2018	16	0.500001	1901.102	86253	1	1968.72
bronze	Finish Group	16454	8625	01-06-2018	17	0.571429571	1830.4	86253	1	2123.54
bronze	Finish Group	16454	8625	08-06-2018	18	0.500001	1760.55	86253	1	2198.26
bronze	Finish Group	16454	8625	15-06-2018	19	0.142858143	1703.843	86253	1	1760.24
bronze	Finish Group	16454	8625	22-06-2018	20	1.00E-06	1641.475	86253	1	1981.95
bronze	Finish Group	16454	8625	29-06-2018	21	1.00E-06	1567.254	86253	1	1891.47
bronze	Finish Group	16454	8625	06-07-2018	22	0.214286714	1508.584	86253	1	1914.71
bronze	Finish Group	16454	8625	13-07-2018	23	0.357143857	1453.706	86253	1	1825.72
bronze	Finish Group	16454	8625	20-07-2018	24	0.428572429	1405.827	86253	1	1679.24
bronze	Finish Group	16454	8625	27-07-2018	25	0.500001	1362.823	86253	1	1406.3
bronze	Finish Group	16454	8625	03-08-2018	26	0.500001	1322.188	86253	1	1672.83
bronze	Finish Group	16454	8626	10-02-2017	1	0.964239411	2213.036	86269	1	1735.57
bronze	Finish Group	16454	8626	17-02-2017	2	0.971808001	2243.863	86269	1	1537.3
bronze	Finish Group	16454	8626	24-02-2017	3	0.975686904	2280.548	86269	1	1580.69
bronze	Finish Group	16454	8626	03-03-2017	4	0.979187377	2282.23	86269	1	2043.85
bronze	Finish Group	16454	8626	10-03-2017	5	0.977106014	2243.266	86269	1	1966.25
bronze	Finish Group	16454	8626	17-03-2017	6	0.975970726	2234.179	86269	1	1793.48
bronze	Finish Group	16454	8626	24-03-2017	7	0.974750385	2210.192	86269	1	2030.59
bronze	Finish Group	16454	8626	31-03-2017	8	0.967004876	2177.999	86269	1	1874.45
bronze	Finish Group	16454	8626	07-04-2017	9	0.956510407	2151.597	86269	1	1980.29
bronze	Finish Group	16454	8626	14-04-2017	10	0.952728617	2134.736	86269	1	1786.41
bronze	Finish Group	16454	8626	21-04-2017	11	0.956226773	2147.624	86269	1	1455.23
bronze	Finish Group	16454	8626	28-04-2017	12	0.954524967	2113.662	86269	1	2049.49
bronze	Finish Group	16454	8626	05-05-2017	13	0.956983131	2117.889	86269	1	1885.19
bronze	Finish Group	16454	8626	12-05-2017	14	0.961048556	2143.772	86269	1	1832.72
bronze	Finish Group	16454	8626	19-05-2017	15	0.957077676	2118.382	86269	1	1699.35
bronze	Finish Group	16454	8626	26-05-2017	16	0.954335878	2135.51	86269	1	1976.06
bronze	Finish Group	16454	8626	02-06-2017	17	0.962183093	2179.799	86269	1	2110.9
bronze	Finish Group	16454	8626	09-06-2017	18	0.97163757	2230.41	86269	1	2014.96
bronze	Finish Group	16454	8626	16-06-2017	19	0.964830347	2202.41	86269	1	1695.78
bronze	Finish Group	16454	8626	23-06-2017	20	0.957763449	2182.292	86269	1	1807.7
bronze	Finish Group	16454	8626	30-06-2017	21	0.961546729	2173.59	86269	1	1998.04
bronze	Finish Group	16454	8626	07-07-2017	22	0.967971522	2132.382	86269	1	1941.77
bronze	Finish Group	16454	8626	14-07-2017	23	0.975435618	2171.9	86269	1	2191.63
bronze	Finish Group	16454	8626	21-07-2017	24	0.979214908	2179.048	86269	1	1888.08
bronze	Finish Group	16454	8626	28-07-2017	25	0.981293517	2203.091	86269	1	1964.46
bronze	Finish Group	16454	8626	04-08-2017	26	0.97930939	2159.473	86269	1	2187.36
bronze	Finish Group	16454	8626	11-08-2017	27	0.978364568	2165.749	86269	1	2247.91
bronze	Finish Group	16454	8626	18-08-2017	28	0.97760871	2153.776	86269	1	2371.8
bronze	Finish Group	16454	8626	25-08-2017	29	0.972601151	2076.306	86269	1	2246.62
bronze	Finish Group	16454	8626	01-09-2017	30	0.963530856	2134.327	86269	1	1973.99
bronze	Finish Group	16454	8626	08-09-2017	31	0.966743252	2095.495	86269	1	1866
bronze	Finish Group	16454	8626	15-09-2017	32	0.963530856	2068.1	86269	1	1834.09
bronze	Finish Group	16454	8626	22-09-2017	33	0.957389511	2060.767	86269	1	1532.6
bronze	Finish Group	16454	8626	29-09-2017	34	0.959090191	2088.467	86269	1	1744.85
bronze	Finish Group	16454	8626	06-10-2017	35	0.957672958	2056.261	86269	1	2362.58
bronze	Finish Group	16454	8626	13-10-2017	36	0.954185772	2067.926	86269	1	1861.32
bronze	Finish Group	16454	8626	20-10-2017	37	0.953829723	2031.493	86269	1	1957.75
bronze	Finish Group	16454	8626	27-10-2017	38	0.942027249	1990.124	86269	1	1815.45
bronze	Finish Group	16454	8626	03-11-2017	39	0.93692858	1964.54	86269	1	1636.39
bronze	Finish Group	16454	8626	10-11-2017	40	0.938439297	2017.73	86269	1	1861.24
bronze	Finish Group	16454	8626	17-11-2017	41	0.944020636	2053.263	86269	1	1737.82
bronze	Finish Group	16454	8626	24-11-2017	42	0.952633572	2074.773	86269	1	1886.35
bronze	Finish Group	16454	8626	01-12-2017	43	0.962069315	2086.996	86269	1	2092.47
bronze	Finish Group	16454	8626	08-12-2017	44	0.968786364	2092.687	86269	1	1916.67
bronze	Finish Group	16454	8626	15-12-2017	45	0.97210542	2113.489	86269	1	1652.63
bronze	Finish Group	16454	8626	22-12-2017	46	0.968056032	2096.837	86269	1	1659.52
bronze	Finish Group	16454	8626	29-12-2017	47	0.966454072	2136.177	86269	1	1481.61
bronze	Finish Group	16454	8626	05-01-2018	48	0.968998361	2110.154	86269	1	1500.86
bronze	Finish Group	16454	8626	12-01-2018	49	0.969846458	2120.005	86269	1	1563.13
bronze	Finish Group	16454	8626	19-01-2018	50	0.972861912	2098.224	86269	1	1643.48
bronze	Finish Group	16454	8626	26-01-2018	51	0.966171373	2097.099	86269	1	1666.39
bronze	Finish Group	16454	8626	02-02-2018	52	0.961459726	2106.798	86269	1	1488.76
bronze	Finish Group	16454	8626	09-02-2018	1	0.959575067	2134.774	86269	1	1402.88
bronze	Finish Group	16454	8626	16-02-2018	2	0.968909988	2153.723	86269	1	1272.26
bronze	Finish Group	16454	8626	23-02-2018	3	0.969772165	2117.526	86269	1	1580.91
bronze	Finish Group	16454	8626	02-03-2018	4	0.962803524	2082.401	86269	1	1853.63
bronze	Finish Group	16454	8626	09-03-2018	5	0.957529958	2147.618	86269	1	1520.83
bronze	Finish Group	16454	8626	16-03-2018	6	0.945852775	2112.519	86269	1	1707.64
bronze	Finish Group	16454	8626	23-03-2018	7	0.935493984	2074.19	86269	1	1752.86
bronze	Finish Group	16454	8626	30-03-2018	8	0.923534289	2021.516	86269	1	1837.45
bronze	Finish Group	16454	8626	06-04-2018	9	0.906206857	1965.24	86269	1	1815.76
bronze	Finish Group	16454	8626	13-04-2018	10	0.896413092	1916.693	86269	1	1719.71
bronze	Finish Group	16454	8626	20-04-2018	11	0.881910784	1895.64	86269	1	1394.8
bronze	Finish Group	16454	8626	27-04-2018	12	0.874424204	1862.175	86269	1	1766.48
bronze	Finish Group	16454	8626	04-05-2018	13	1.000001	1811.59	86269	1	1964.07
bronze	Finish Group	16454	8626	11-05-2018	14	1.000001	1770.049	86269	1	1609.05
bronze	Finish Group	16454	8626	18-05-2018	15	1.000001	1738.838	86269	1	1647.16
bronze	Finish Group	16454	8626	25-05-2018	16	1.000001	1689.727	86269	1	1738.34
bronze	Finish Group	16454	8626	01-06-2018	17	1.000001	1639.219	86269	1	1925.16
bronze	Finish Group	16454	8626	08-06-2018	18	1.000001	1587.909	86269	1	2066.67
bronze	Finish Group	16454	8626	15-06-2018	19	1.000001	1558.276	86269	1	1471.58
bronze	Finish Group	16454	8626	22-06-2018	20	1.000001	1516.12	86269	1	1677.39
bronze	Finish Group	16454	8626	29-06-2018	21	1.000001	1475.616	86269	1	1754.98
bronze	Finish Group	16454	8626	06-07-2018	22	1.000001	1428.807	86269	1	1757.17
bronze	Finish Group	16454	8626	13-07-2018	23	1.000001	1386.799	86269	1	1406
bronze	Finish Group	16454	8626	20-07-2018	24	1.000001	1333.949	86269	1	1516.98
bronze	Finish Group	16454	8626	27-07-2018	25	1.000001	1305.687	86269	1	1531.34
bronze	Finish Group	16454	8626	03-08-2018	26	1.000001	1255.476	86269	1	1547.48
bronze	Finish Group	16454	8659	10-02-2017	1	0.976727585	4627.646	86594	1	2925.54
bronze	Finish Group	16454	8659	17-02-2017	2	0.97871434	4659.979	86594	1	2468.25
bronze	Finish Group	16454	8659	24-02-2017	3	0.977673658	4633.314	86594	1	2746.45
bronze	Finish Group	16454	8659	03-03-2017	4	0.979281984	4640.828	86594	1	3191.46
bronze	Finish Group	16454	8659	10-03-2017	5	0.977389836	4537.406	86594	1	3074.03
bronze	Finish Group	16454	8659	17-03-2017	6	0.977673658	4529.214	86594	1	2498.85
bronze	Finish Group	16454	8659	24-03-2017	7	0.978722392	4519.794	86594	1	3095.07
bronze	Finish Group	16454	8659	31-03-2017	8	0.976648443	4457.324	86594	1	2841.31
bronze	Finish Group	16454	8659	07-04-2017	9	0.977688435	4445.856	86594	1	2854.21
bronze	Finish Group	16454	8659	14-04-2017	10	0.97957933	4416.792	86594	1	3094.86
bronze	Finish Group	16454	8659	21-04-2017	11	0.979295696	4447.181	86594	1	2307.96
bronze	Finish Group	16454	8659	28-04-2017	12	0.97778298	4409.244	86594	1	2353.38
bronze	Finish Group	16454	8659	05-05-2017	13	0.976932077	4385.921	86594	1	2610.46
bronze	Finish Group	16454	8659	12-05-2017	14	0.979862965	4407.054	86594	1	2395.04
bronze	Finish Group	16454	8659	19-05-2017	15	0.976742987	4441.431	86594	1	2031.04
bronze	Finish Group	16454	8659	26-05-2017	16	0.976553898	4428.266	86594	1	2409.04
bronze	Finish Group	16454	8659	02-06-2017	17	0.978728427	4457.872	86594	1	2821.01
bronze	Finish Group	16454	8659	09-06-2017	18	0.97976842	4528.958	86594	1	2563.62
bronze	Finish Group	16454	8659	16-06-2017	19	0.986292009	4489.002	86594	1	2469.16
bronze	Finish Group	16454	8659	23-06-2017	20	0.982982942	4504.145	86594	1	2389.31
bronze	Finish Group	16454	8659	30-06-2017	21	0.98392839	4498.062	86594	1	2717.26
bronze	Finish Group	16454	8659	07-07-2017	22	0.985630195	4439.572	86594	1	2987.14
bronze	Finish Group	16454	8659	14-07-2017	23	0.986769736	4471.106	86594	1	2424.13
bronze	Finish Group	16454	8659	21-07-2017	24	0.99026933	4498.89	86594	1	2662.75
bronze	Finish Group	16454	8659	28-07-2017	25	0.989702436	4514.912	86594	1	2530.19
bronze	Finish Group	16454	8659	04-08-2017	26	0.987245898	4446.968	86594	1	2856.49
bronze	Finish Group	16454	8659	11-08-2017	27	0.983844537	4464.434	86594	1	2954.21
bronze	Finish Group	16454	8659	18-08-2017	28	0.982427304	4489.794	86594	1	2475.57
bronze	Finish Group	16454	8659	25-08-2017	29	0.982143857	4349.183	86594	1	2582.86
bronze	Finish Group	16454	8659	01-09-2017	30	0.981482481	4469.32	86594	1	2047.43
bronze	Finish Group	16454	8659	08-09-2017	31	0.985072807	4408.54	86594	1	2258.79
bronze	Finish Group	16454	8659	15-09-2017	32	0.983466608	4365.424	86594	1	2401.95
bronze	Finish Group	16454	8659	22-09-2017	33	0.983561091	4366.517	86594	1	2475.32
bronze	Finish Group	16454	8659	29-09-2017	34	0.982523437	4367.196	86594	1	2356.29
bronze	Finish Group	16454	8659	06-10-2017	35	0.9818724	4343.034	86594	1	2552.38
bronze	Finish Group	16454	8659	13-10-2017	36	0.980739363	4351.088	86594	1	2277.96
bronze	Finish Group	16454	8659	20-10-2017	37	0.978945387	4268.765	86594	1	2707.31
bronze	Finish Group	16454	8659	27-10-2017	38	0.973846718	4210.135	86594	1	2606.6
bronze	Finish Group	16454	8659	03-11-2017	39	0.970258766	4188.361	86594	1	2392.96
bronze	Finish Group	16454	8659	10-11-2017	40	0.970825285	4186.235	86594	1	3007.86
bronze	Finish Group	16454	8659	17-11-2017	41	0.965355479	4145.665	86594	1	3092.81
bronze	Finish Group	16454	8659	24-11-2017	42	0.965749254	4132.341	86594	1	2982.81
bronze	Finish Group	16454	8659	01-12-2017	43	0.972165559	4172.314	86594	1	2269.59
